user,avg_daily_device_connections,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,risk_score_2,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,ext_email_ratio,ext_email_ratio_zscore,off_hours_email_count,off_hours_email_ratio,bcc_abuse_flag,bcc_usage_rate,attachment_density,high_attachment_flag,unique_recipient_count,recipient_spread_zscore,email_exfil_composite,total_files_copied,avg_files_per_day,files_copy_volume_zscore,after_hours_file_ratio,after_hours_file_spike,exe_file_ratio,zip_file_ratio,risky_filetype_score,sensitive_doc_ratio,file_staging_composite,after_hours_logon_count,after_hours_logon_zscore,weekend_logon_count,weekend_logon_flag,other_pc_logon_count,other_pc_logon_flag,logon_time_std,logon_erratic_flag,late_hour_device_use,off_hours_intensity,temporal_anomaly_composite,malicious_url_avg,malicious_url_total,malicious_url_flag,malicious_url_zscore,distinct_domain_avg,domain_spread_zscore,after_hours_browsing_avg,after_hours_browse_flag,network_anomaly_composite,distinct_pcs_used,multi_pc_flag,missing_disconnects,missing_disc_zscore,never_used_device_flag,avg_device_connections,device_conn_zscore,device_anomaly_composite,email_file_exfil_chain,dual_off_hours_signal,network_file_chain,lateral_movement_score,exfil_chain_score
MBR0724,0.0,0.0,0.0,0.0,1.0,146.0,0.353982301,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,3.1,31.0,5.75,0.0,0.4,7.701878613,16.80423892,0.085505996,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.410986974,3.465735903,0.0,0.082046234,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.353982301,-0.6909803005966932,0.0,0.0,0,0.0,0.0,0,146.0,-0.9896765313145218,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.085505996,0,0.0,0.0,0.0,3.1,31.0,1,0.1626958105799547,5.75,-1.2082014769880556,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507
MBW0809,0.0,0.0,0.0,0.0,8.6,90.0,0.327868852,0.701550388,57.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.66666667,7.545454545,83.0,29.41666667,17.18181818,1.0,8.449444444,20.54611111,0.090917348,0.0,0.0,0.0,0.0,1.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,4.060443011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.145399509,4.430816799,2.900422094,0.087018946,0.0,0.0,0.0,57.0,0.0,1.978142077,0.0,0.0,0.327868852,-0.9565606089421,57.0,57.0,0,0.0,0.701550388,0,90.0,-1.1438403303509979,1.0563669072784947,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.090917348,0,0.0,57.0,0.0,7.545454545,83.0,1,1.1602914389870147,29.41666667,0.06500527435692295,17.18181818,1,1.3065839633803704,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3714865927864274
MCF0327,0.0,0.0,0.0,0.0,14.54046243,811.0,0.393774882,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.75,13.0,130.0,34.0,0.0,1.0,7.700915221,15.80346821,0.096542301,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.63905733,4.875197323,0.0,0.092161867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.393774882,-0.28627979811463605,0.0,0.0,0,0.0,0.0,0,811.0,0.8410185822436339,-0.4640545548554399,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.096542301,0,0.0,0.0,0.0,13.0,130.0,1,2.3843351550510596,34.0,0.3115770041568619,0.0,0,1.1795901049592339,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.22232898404268567
MCJ0324,0.0,0.0,0.0,0.0,14.44057971,770.0,0.385087827,0.342633481,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4166667,15.90909091,175.0,35.33333333,0.0,1.0,7.735163776,15.7683526,0.129869954,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.827851401,5.170483995,0.0,0.122102541,0.0,0.0,0.0,0.0,0.0,1.905347596,0.0,0.0,0.385087827,-0.3746293204436668,0.0,0.0,0,0.0,0.342633481,0,770.0,0.7281486579490709,-0.4874844889988829,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.129869954,0,0.0,0.0,0.0,15.90909091,175.0,1,3.037158470434822,35.33333333,0.38330696178968654,0.0,0,1.6131430354262086,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14717521546841938
MCS0035,0.0,0.0,0.0,0.0,13.43930636,717.0,0.505796535,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,136.9166667,11.27272727,124.0,44.08333333,0.0,1.0,7.735452794,15.76199422,0.136479796,0.0,0.0,0.0,0.0,1.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.507379506,4.828313737,0.0,0.127935587,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.505796535,0.853008433979951,0.0,0.0,0,0.0,0.0,0,717.0,0.5822436338609772,0.06315631136246957,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.136479796,0,0.0,0.0,0.0,11.27272727,124.0,1,1.996721311051058,44.08333333,0.8540348099319175,0.0,0,1.2358608045873043,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014053141418493445
MCT0720,0.0,0.0,0.0,0.0,1.0,126.0,0.394545455,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.583333333,1.5,9.0,7.25,0.0,0.0,7.752312139,16.75640655,0.13952802,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,2.302585093,0.0,0.130614159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.394545455,-0.2784428779535863,0.0,0.0,0,0.0,0.0,0,126.0,-1.0447350309704062,-0.6671122506644607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.13952802,0,0.0,0.0,0.0,1.5,9.0,1,-0.19635701276891077,7.25,-1.1275052744493874,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5789755292656507
MDH0686,0.0,0.0,0.0,0.0,8.796498906,624.0,0.433247462,0.851243781,39.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.53333333,6.785714286,95.0,34.13333333,2.5,1.0,11.0594428,18.78253365,2.483508691,1.0,201.0,28.0,1.2,2.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.688879454,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.052290553,4.564348191,1.252762968,1.24804003,0.693147181,5.308267697,3.36729583,40.0,0.0,3.244141825,0.0,258.0,0.433247462,0.11516621415240483,39.0,39.0,0,0.0,0.851243781,1,624.0,0.3262216104611149,1.9395847026233553,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.008169304078443546,201.0,1,28.0,1,2.483508691,0,0.0,40.0,1.8,6.785714286,95.0,1,0.989799635858422,34.13333333,0.31874999975875196,2.5,1,1.3394550344097997,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,17.55,0.0,0.0,1.4828253713252322
MDM0976,0.0,0.0,0.0,0.0,10.72463768,608.0,0.451239669,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.8333333,1.0,3.0,30.41666667,0.0,0.0,7.945857418,18.0493738,0.100436344,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.0,0.095706777,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.451239669,0.2981514599111853,0.0,0.0,0,0.0,0.0,0,608.0,0.28217481073640743,-0.362571734185901,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.100436344,0,0.0,0.0,0.0,1.0,3.0,1,-0.3085610200654312,30.41666667,0.1188027427160351,0.0,0,-0.13226717475216904,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.4382796619613134
MES0407,0.0,0.0,0.0,0.0,8.715116279,532.0,0.506984388,0.75850567,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333,3.0,24.0,36.33333333,0.0,0.0,7.947398844,18.06223507,0.092241597,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386294361,3.218875825,0.0,0.088232096,0.0,0.0,0.0,0.0,0.0,3.35140261,0.0,0.0,0.506984388,0.8650891961193766,0.0,0.0,0,0.0,0.75850567,0,532.0,0.07295251204404678,-0.03465106307611613,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.092241597,0,0.0,0.0,0.0,3.0,24.0,1,0.1402550091206506,36.33333333,0.43710443014879874,0.0,0,0.038400912646064385,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2824716643713293
MFV0897,0.0,0.0,0.0,0.0,2.929411765,248.0,0.437462236,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91666667,1.0,5.0,17.25,0.0,0.0,9.242148362,18.26011561,0.139991404,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.791759469,0.0,0.131020722,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.437462236,0.15803152001553292,0.0,0.0,0,0.0,0.0,0,248.0,-0.7088781830695113,-0.5414031098543607,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.139991404,0,0.0,0.0,0.0,1.0,5.0,1,-0.3085610200654312,17.25,-0.5895305908582662,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5319111238269634
MHA0798,0.0,0.0,0.0,0.0,8.757225434,521.0,0.441574168,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.08333333,2.75,11.0,25.33333333,0.0,0.0,8.228131021,17.27398844,0.117988676,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.32175584,2.48490665,0.0,0.111531246,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.441574168,0.199850897013774,0.0,0.0,0,0.0,0.0,0,521.0,0.0426703372333104,-0.47667708952731963,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.117988676,0,0.0,0.0,0.0,2.75,11.0,1,0.08415300547239034,25.33333333,-0.15466772180143482,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5076782665862446
MHG0244,0.0,0.0,0.0,0.0,8.654069767,489.0,0.466419448,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58333333,1.0,3.0,31.5,0.0,0.0,7.944075144,17.05500963,0.089033433,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.0,0.085290544,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.466419448,0.45253360940951975,0.0,0.0,0,0.0,0.0,0,489.0,-0.04542326221610462,-0.32945332516749315,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.089033433,0,0.0,0.0,0.0,1.0,3.0,1,-0.3085610200654312,31.5,0.1770833332590816,0.0,0,-0.10101808838808127,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.41983132459916106
MHG0733,0.0,0.0,0.0,0.0,14.37283237,809.0,0.469754369,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.0,5.916666667,71.0,36.16666667,0.0,0.8,7.978371869,17.02519268,0.108660184,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.933933958,4.276666119,0.0,0.103152244,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.469754369,0.4864505901763105,0.0,0.0,0,0.0,0.0,0,809.0,0.8355127322780453,-0.1243694723273173,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.108660184,0,0.0,0.0,0.0,5.916666667,71.0,1,0.7947783850918225,36.16666667,0.42813818578092955,0.0,0,0.2800791562164705,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.2692781849476537
MHH0180,0.0,0.0,0.0,0.0,2.959558824,211.0,0.470943396,0.22484472,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,25.5,0.0,0.0,15.57142857,0.0,0.0,9.243593356,18.30188564,2.407792173,0.0,65.0,0.0,0.6,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.226064625,0.0,4.189654742,0.0,0.0,0.0,0.313385128,0.0,65.0,0.470943396,0.49854329218940024,0.0,0.0,0,0.488198758,0.22484472,0,211.0,-0.8107364074328975,0.354756943845104,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,65.0,1,0.0,0,2.407792173,0,0.0,0.0,0.8,0.0,0.0,0,-0.532969034658472,15.57142857,-0.6798334842522007,0.0,0,-1.6034195725237825,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.11036254474688965
MIB0904,0.0,0.0,0.0,0.0,2.939130435,261.0,0.524734982,0.6617357,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91666667,2.25,18.0,16.0,0.0,0.0,11.29415424,18.26295761,2.376293639,0.0,0.0,0.0,0.3,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178654996,2.944438979,0.0,1.216778551,0.0,0.0,0.0,0.0,0.0,1.020571516,0.0,0.0,0.524734982,1.045617177231107,0.0,0.0,1,0.501972387,0.6617357,0,261.0,-0.6730901582931865,0.7320884753093924,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.376293639,0,0.0,0.0,0.0,2.25,18.0,1,-0.02805100182413008,16.0,-0.6567774263071562,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05512698624826009
MIC0726,0.0,0.0,0.0,0.0,14.64825581,749.0,0.449465209,0.333597936,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.3333333,4.636363636,51.0,37.91666667,0.0,0.8,7.946772639,17.04884393,0.094485751,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.729239112,3.951243719,0.0,0.090284619,0.0,0.0,0.0,0.0,0.0,2.196369231,0.0,0.0,0.449465209,0.2801047578479458,0.0,0.0,0,0.0,0.333597936,0,749.0,0.6703372333103923,-0.29381644942935337,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.094485751,0,0.0,0.0,0.0,4.636363636,51.0,1,0.5074681238276599,37.91666667,0.5222837554093758,0.0,0,0.15667658697676523,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.35660551277598
MIL0255,0.0,0.0,0.0,0.0,8.825581395,525.0,0.480722892,0.368247694,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666667,4.727272727,52.0,40.0,0.0,0.8,7.733815029,16.75785164,0.136613372,0.0,0.0,0.0,0.0,1.0,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745239454,3.970291914,0.0,0.128053114,0.0,0.0,0.0,0.0,0.0,1.562349398,0.0,0.0,0.480722892,0.5980032127515087,0.0,0.0,0,0.0,0.368247694,0,525.0,0.05368203716448726,-0.21359617229381295,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.136613372,0,0.0,0.0,0.0,4.727272727,52.0,1,0.5278688524474281,40.0,0.6343618143115346,0.0,0,0.22911762506734273,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.31254884623582196
MIM0712,0.0,0.0,0.0,0.0,1.0,135.0,0.280639432,0.81120944,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,3.111111111,28.0,5.583333333,0.0,0.4,7.741811175,16.76045279,0.134339423,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.413693335,3.36729583,0.0,0.126050475,0.0,0.0,0.0,0.0,0.0,0.227657356,0.0,0.0,0.280639432,-1.436895624304288,0.0,0.0,0,0.0,0.81120944,1,135.0,-1.0199587061252582,0.022279412512721496,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.134339423,0,0.0,0.0,0.0,3.111111111,28.0,1,0.16518923293938756,5.583333333,-1.2171677217325068,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.32087330588926627
MJB0588,0.0,0.0,0.0,0.0,1.100591716,171.0,0.440134907,0.220430108,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333,1.0,1.0,7.75,0.0,0.0,8.480202312,18.52528902,0.121108637,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.11431805,0.0,0.0,0.0,0.0,0.0,0.106778291,0.0,0.0,0.440134907,0.185213252627178,0.0,0.0,0,0.0,0.220430108,0,171.0,-0.9208534067446662,-0.5235987129465081,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.121108637,0,0.0,0.0,0.0,1.0,1.0,1,-0.3085610200654312,7.75,-1.1006065402698313,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5252453129777084
MJM0510,0.0,0.0,0.0,0.0,2.930029155,247.0,0.393183201,0.751243781,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.888888889,17.0,16.25,0.0,0.0,11.35524458,16.12041246,2.553226709,0.0,0.0,116.0,0.9,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.060871961,2.890371758,0.0,1.267856123,0.0,0.0,4.762173935,0.0,0.0,0.865461566,0.0,232.0,0.393183201,-0.2922973418876597,0.0,0.0,1,0.502487562,0.751243781,0,247.0,-0.7116311080523056,0.025709221521594192,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,116.0,1,2.553226709,0,0.0,0.0,1.0,1.888888889,17.0,1,-0.1090872292911273,16.25,-0.6433280592173782,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11058115697068095
MJS0890,0.0,0.0,0.0,0.0,2.962318841,244.0,0.553217078,0.72407045,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.25,1.714285714,12.0,19.33333333,0.0,0.0,9.235115607,18.27519268,0.114176472,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.99852883,2.564949357,0.0,0.108115542,0.0,0.0,0.0,0.0,0.0,1.186610543,0.0,0.0,0.553217078,1.3352872180596265,0.0,0.0,0,0.0,0.72407045,0,244.0,-0.7198898830006882,0.22971505282774643,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.114176472,0,0.0,0.0,0.0,1.714285714,12.0,1,-0.14826958113451863,19.33333333,-0.4774525319561075,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.24321121214408617
MKG0711,0.0,0.0,0.0,0.0,1.0,143.0,0.447602131,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.7,17.0,7.833333333,0.0,0.0,7.724277456,16.77360308,0.117672851,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.993251773,2.890371758,0.0,0.111248712,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.447602131,0.26115678855780977,0.0,0.0,0,0.0,0.0,0,143.0,-0.9979353062629045,-0.4738546853816332,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.117672851,0,0.0,0.0,0.0,1.7,17.0,1,-0.15147540985030258,7.833333333,-1.0961234179245045,0.0,0,-0.27008623919044894,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5066215831011106
MKL0941,0.0,0.0,0.0,0.0,8.592485549,506.0,0.317824648,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,91.66666667,1.5,3.0,27.5,0.0,0.0,7.228371869,16.26965318,0.118648923,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.386294361,0.0,0.112121638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.317824648,-1.05871267607824,0.0,0.0,0,0.0,0.0,0,506.0,0.0013764624913970979,-0.6383504064103209,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,0.118648923,0,0.0,0.0,0.0,1.5,3.0,1,-0.19635701276891077,27.5,-0.03810654017736691,0.0,0,-0.21639933070280953,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.5578148129044842
MKP0861,0.0,0.0,0.0,0.0,14.44347826,809.0,0.50199104,0.710014048,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,161.8333333,7.0,70.0,39.33333333,0.0,0.8,9.75732034,17.80207129,2.411103945,0.0,0.0,0.0,0.3,1.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.079441542,4.262679877,0.0,1.227035977,0.0,0.0,0.0,0.0,0.0,5.147954495,0.0,0.0,0.50199104,0.8143055979238297,0.0,0.0,0,0.0,0.710014048,0,809.0,0.8355127322780453,0.09037992461374202,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0.0,0,2.411103945,0,0.0,0.0,0.0,7.0,70.0,1,1.0378870674928142,39.33333333,0.5984968352261351,0.0,0,0.5185534463423002,0.0,0,0,0.0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.14271482616350395
