user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion
CSB0080,0,0,0,0,0,0,0,10.73699422,662,0.479149497,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,107.3333333,0,0,34.58333333,0,0,7.990028902,17.01763006,0.13573667,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.127281489,0,0,0,0,0,0,0,0
CSH0626,0,0,0,0,0,0,0,13.58778626,804,0.38909753,0.602059925,0,0.735205993,0.6,0,0,0,0,0,0,0,0,0,0,0,154.0769231,4.583333333,55,34.53846154,0,0.8,10.24923602,15.38640185,3.563148309,63,87,22,1.8,3.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.71978597,4.025351691,0,1.518012804,4.158883083,4.477336814,3.135494216,63,0,3.183075217,0,194
CSJ0340,0,0,0,0,0,0,0,2.956395349,266,0.492109877,0.350049164,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.58333333,1,2,14.91666667,0,0,7.234007707,18.26555877,0.122774663,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.115803,0,0,0,0,0,0.509276501,0,0
CSL0949,0,0,0,0,0,0,0,1,133,0.456989247,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.416666667,1.875,15,8.333333333,0,0,7.234922929,16.2683526,0.127283815,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.056052674,2.772588722,0,0.119811036,0,0,0,0,0,0,0,0
CSP0197,0,0,0,0,0,0,0,10.62427746,590,0.420364238,0.581882481,0,0.504624592,0.6,0,0,0,0,0,0,0,0,0,0,0,106.9166667,7.777777778,70,33.58333333,0,0.8,10.63881225,16.92944146,2.658314634,0,0,119,0.9,2.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.172223275,4.262679877,0,1.297002559,0,0,4.787491743,0,0,2.59872574,0,238
CTR0341,0,0,0,0,0,0,0,3.018518519,309,0.34962406,0.612815269,39,0.509202454,0.6,0,0,0,0,0,0,0,0,0,0,0,28,0,0,14.27777778,0,0,9.563856816,16.21841603,3.816340272,98,233.08,17,1.8,2.4,1,-1,-1,-1,0,0,0,0,0,0,0,3.688879454,0,0,0,0,0,0,0,0,0,0,0,0,1.57201436,4.59511985,5.455662937,2.890371758,137,0,0.646732572,0,365.08
CTR0697,0,0,0,0,0,0,0,1,147,0.476950355,0.69760479,0,0.461077844,0.4,0,0,0,0,0,0,0,0,0,0,0,9.25,1.75,14,8.083333333,0,0,9.753451604,16.6024627,2.500589859,3,0,0,0.9,1.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.011600912,2.708050201,0,1.252931485,1.386294361,0,0,3,0,0.332722852,0,3
CTW0500,0,0,0,0,0,0,0,14.4173913,794,0.451712244,0.797949337,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,153.25,1.444444444,13,40.33333333,0,0,8.211560694,17.29465318,0.101262267,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.893817876,2.63905733,0,0.096457037,0,0,0,0,0,5.196654777,0,0
CUD0795,0,0,0,0,0,0,0,8.73699422,494,0.372772773,0.827654648,0,0.493218657,0.4,0,0,0,0,0,0,0,0,0,0,0,89.5,8.090909091,89,29.58333333,0,0.8,8.196387283,17.29619461,0.101948579,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.207274913,4.49980967,0,0.097080048,0,0,0,0,0,2.695599646,0,0
CWB0065,0,0,0,0,0,0,0,8.652173913,511,0.427933415,0.486097152,0,0.501842546,0.4,0,0,0,0,0,0,0,0,0,0,0,90.08333333,6.166666667,74,38.08333333,0,0.8,9.500840933,14.24212497,2.476022105,0,0,111,0.9,2.1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.969440646,4.317488114,0,1.245888567,0,0,4.718498871,0,0,1.799801114,0,222
CXC0336,0,0,0,0,0,0,0,2.923976608,250,0.321556886,0.434,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.58333333,0,0,15.5,0,0,7.243208092,18.26194605,0.135310047,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.126905782,0,0,0,0,0,0.408057569,0,0
CYA0506,0,0,0,0,0,0,0,2.894230769,110,0.349794239,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27.08333333,1.8,9,15.66666667,0,0,8.956190476,17.03650794,0.145172627,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.029619417,2.302585093,0,0.135555391,0,0,0,0,0,0,0,0
DAG0558,0,0,0,0,0,0,0,8.696793003,496,0.501933645,0.353335568,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,88.5,4,40,28.25,0,0.4,9.004094412,18.00900771,0.136455352,0,0,0,0,0.8,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.609437912,3.713572067,0,0.127914078,0,0,0,0,0,1.542385021,0,0
DAR0885,0,0,0,0,0,0,0,2.945945946,81,0.471590909,0.550458716,0,0.541284404,0.4,0,0,0,0,0,0,0,0,0,0,0,27.72222222,1.888888889,17,18.44444444,7,0.2,10.50573755,15.66655172,4.094507028,7,17,13,1.8,2.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.060871961,2.890371758,2.079441542,1.628162906,2.079441542,2.890371758,2.63905733,7,0,0.764742015,0,50
DBG0261,0,0,0,0,0,0,0,8.727536232,497,0.332722833,0.332115576,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.41666667,9.916666667,119,27.41666667,0,1,7.698073218,16.80491329,0.081379885,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.390290673,4.787491743,0,0.078237897,0,0,0,0,0,0.964414008,0,0
DBS0235,0,0,0,0,0,0,0,8.768786127,514,0.544406231,0.216545814,26,0,0.4,0,0,0,0,0,0,0,0,0,0,0,89.08333333,2.75,22,37.58333333,1.666666667,0.2,8.435933601,18.71307338,2.118830184,0,0,28,0.9,1.5,1,-1,-1,-1,0,0,0,0,0,0,0,3.295836866,0,0,0,0,0,0,0,0,0,1.32175584,3.135494216,0.980829253,1.13745799,0,0,3.36729583,26,0,1.033742468,0,56
DBW0483,0,0,0,0,0,0,0,14.64739884,777,0.315025405,0.367403315,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,150.5,9,108,29.91666667,0,1,8.250193237,17.26368015,0.128050484,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.302585093,4.691347882,0,0.120490907,0,0,0,0,0,1.695310129,0,0
DCC0160,0,0,0,0,0,0,0,17.46956522,838,0.302276176,0.358387257,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,179,2,2,28.33333333,0,0,7.458044316,18.5349711,0.094980276,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,1.098612289,0,0.09073635,0,0,0,0,0,1.892511711,0,0
DDA0476,0,0,0,0,0,0,0,14.66569767,761,0.386878919,0.432507433,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,151.4166667,3.818181818,42,36,0,0.4,8.230298651,17.27032755,0.112730454,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.572396641,3.761200116,0,0.106816863,0,0,0,0,0,2.453981983,0,0
DDM0579,0,0,0,0,0,0,0,1,127,0.415584416,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.333333333,1.666666667,5,7.416666667,0,0,8.450578034,18.55659923,0.088508776,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.980829253,1.791759469,0,0.084808664,0,0,0,0,0,0,0,0
DEB0782,0,0,0,0,0,0,0,2.935672515,231,0.416666667,0.493027888,0,0.512948207,0.4,0,0,0,0,0,0,0,0,0,0,0,27.33333333,2,2,15.58333333,0,0,8.438824663,16.56050096,0.088703487,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.098612289,1.098612289,0,0.084987527,0,0,0,0,0,0.603070175,0,0
DFR0218,0,0,0,0,0,0,0,10.76589595,604,0.52713305,0.201879195,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,108,11.09090909,122,38.83333333,0,1,11.41782506,13.5918773,7.41621649,699,0,1011,1.5,2.9,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.492453855,4.812184355,0,2.130160379,6.551080335,0,6.91968385,699,0,1.145676456,0,2721
DGF0443,0,0,0,0,0,0,0,8.690751445,531,0.357448543,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.33333333,1.333333333,8,26.91666667,0,0,7.945134875,17.05428709,0.093058244,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.84729786,2.197224577,0,0.088979496,0,0,0,0,0,0,0,0
DGM0754,0,0,0,0,0,0,0,14.86206897,134,0.400837989,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,152.9166667,8.636363636,95,40.25,0,0.8,7.998850574,17.01781609,0.118265493,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.265543821,4.564348191,0,0.111778818,0,0,0,0,0,0,0,0
DGN0480,0,0,0,0,0,0,0,14.58358663,739,0.377755257,0.377240517,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,154.0833333,7.416666667,89,31.91666667,0,0.8,8.217021276,17.28394124,0.124234959,0,0,0,0,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.130213867,4.49980967,0,0.117102768,0,0,0,0,0,2.078228011,0,0
DGW0752,0,0,0,0,0,0,0,14.53644315,791,0.540891967,0.822904132,0,0,0.6,0,0,0,0,0,0,0,0,0,0,0,148.9166667,8.454545455,93,43.83333333,0,0.8,9.971009978,17.05125241,2.379671366,0,0,0,0.3,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.246495626,4.543294782,0,1.217778476,0,0,0,0,0,6.470203331,0,0
DHM0937,0,0,0,0,0,0,0,8.793604651,513,0.43688541,0.358677686,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.83333333,4.1,41,38.33333333,0,0.4,7.231406551,16.27273603,0.125267429,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.62924054,3.737669618,0,0.118020722,0,0,0,0,0,1.377967065,0,0
DIC0988,0,0,0,0,0,0,0,8.715942029,485,0.324285421,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,88.91666667,1,1,22.83333333,0,0,7.718978805,18.77447013,0.111970137,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,0.10613334,0,0,0,0,0,0,0,0
DID0650,0,0,0,0,0,0,0,2.962318841,244,0.586479903,0,218,0,0.6,0,0,0,0,0,0,0,0,0,0,0,26.91666667,1,4,19,4.727272727,0.2,9.235982659,21.2621869,0.126530111,0,0,0,0,0.8,1,-1,-1,-1,0,0,0,0,0,0,0,5.38907173,0,0,0,0,0,0,0,0,0,0.693147181,1.609437912,1.745239454,0.11914221,0,0,0,218,0,0,0,0
DJB0159,0,0,0,0,0,0,0,17.67506141,866,0.472455379,0.529207999,0,0.501180916,0.8,0,0,0,0,0,0,0,0,0,0,0,180.5,2.583333333,31,43.83333333,0,0,9.340894436,16.10305094,2.440679362,0,0,15,0.9,1.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.276293466,3.465735903,0,1.235668941,0,0,2.772588722,0,0,4.419245502,0,30
DJS0682,0,0,0,0,0,0,0,8.704347826,504,0.459851077,0,27,0,0.2,0,0,0,0,0,0,0,0,0,0,0,88.25,1.5,6,34.83333333,1,0,8.986030828,19.02201349,0.120896198,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,3.33220451,0,0,0,0,0,0,0,0,0,0.916290732,1.945910149,0.693147181,0.114128542,0,0,0,27,0,0,0,0
DKB0631,0,0,0,0,0,0,0,2.927325581,263,0.417064439,0.482621648,239,0,0.4,0,0,0,0,0,0,0,0,0,0,0,26.75,1.25,10,14.08333333,5.909090909,0.2,9.242630058,21.26050096,0.13186188,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,5.480638923,0,0,0,0,0,0,0,0,0,0.810930216,2.397895273,1.932838067,0.123863958,0,0,0,239,0,0.58922476,0,0
DLF0377,0,0,0,0,0,0,0,8.742774566,534,0.36474411,0.349090909,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,90.16666667,0,0,28.16666667,0,0,7.964017341,16.03815029,0.103272762,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.098281001,0,0,0,0,0,1.113207459,0,0
DLH0029,0,0,0,0,0,0,0,8.811594203,491,0.402315191,0.188486842,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.16666667,10.36363636,114,29,0,1,7.723265896,18.78925819,0.119333746,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.430418465,4.744932128,0,0.112733639,0,0,0,0,0,0.668193056,0,0
DLS0383,0,0,0,0,0,0,0,8.733918129,481,0.468421053,0.7941078,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,84.33333333,3.666666667,44,29.91666667,0,0.4,9.955647687,16.01743738,2.379084566,0,0,0,0.3,1.1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.540445041,3.80666249,0,1.217604834,0,0,0,0,0,3.24881502,0,0
DMG0358,0,0,0,0,0,0,0,10.72965116,600,0.449639108,0.780276348,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,105.8333333,4.5,45,38.41666667,0,0.4,11.46990215,13.35121817,6.801496957,741,0,1037,1.5,2.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.704748092,3.828641396,0,2.054315633,6.609349243,0,6.945051064,741,0,3.764420436,0,2815
DMM0623,0,0,0,0,0,0,0,14.69577465,824,0.411956648,0.773241326,0,0.492236918,0.4,0,0,0,0,0,0,0,0,0,0,0,151.25,16.62791667,202.01,35.75,0,1,9.995116516,17.02685446,2.39985434,0,6,0,0.6,2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86948382,5.313255239,0,1.22373259,0,1.945910149,0,0,0,4.681220055,0,6
DOL0332,0,0,0,0,0,0,0,2.92173913,258,0.393598103,0.590277778,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,27.16666667,1,2,15.75,0,0,7.202601156,18.30481696,0.094210732,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.090033311,0,0,0,0,0,0.67881412,0,0
DOP0562,0,0,0,0,0,0,0,8.680232558,530,0.383511075,0.346952445,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,88.83333333,3.571428571,25,28.75,0,0.4,8.976541426,18.01262042,0.134324638,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.519825754,3.258096538,0,0.126037441,0,0,0,0,0,1.154992655,0,0
DPS0262,0,0,0,0,0,0,0,8.6,212,0.301546392,0.194503171,0,0.502114165,0.4,0,0,0,0,0,0,0,0,0,0,0,89.58333333,9.25,111,29.75,29,1.2,8.304912511,15.5592301,3.568613297,13,2,0,1.2,2.8,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.327277706,4.718498871,3.401197382,1.519209723,2.63905733,1.098612289,0,13,0,0.504404873,0,15
DRR0242,0,0,0,0,0,0,0,8.738041002,639,0.382475884,0.189781022,0,0.49713243,0.2,0,0,0,0,0,0,0,0,0,0,0,85.66666667,5.25,63,26.73333333,0,0.8,7.990007541,18.01221719,0.134892901,0,94,0,0.3,1.3,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.832581464,4.158883083,0,0.126538286,0,4.553876892,0,0,0,0.634265248,0,94
DSB0731,0,0,0,0,0,0,0,14.30724638,837,0.395884672,0.348257699,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,153,14.33333333,172,31.66666667,0,1,7.986512524,17.00072254,0.13737653,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.730029108,5.153291594,0,0.128724321,0,0,0,0,0,1.97253841,0,0
DSM0591,0,0,0,0,0,0,0,1,133,0.406593407,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.333333333,1,2,8,0,0,8.454383429,18.54012524,0.107253318,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.098612289,0,0.10188246,0,0,0,0,0,0,0,0
DTP0379,0,0,0,0,0,0,0,9.653061224,541,0.43010355,0.600724857,0,0.494110541,0.4,0,0,0,0,0,0,0,0,0,0,0,89.91666667,5.5,55,29.08333333,0,0.8,10.1306932,15.48008484,2.462320616,0,0,60,0.9,2.1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.871802177,4.025351691,0,1.241939062,0,0,4.110873864,0,0,2.494099013,0,120
DTT0076,0,0,0,0,0,0,0,17.39595376,866,0.299849322,0,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,180.0833333,16.62791667,202.01,30.66666667,0,1,7.735019268,16.75953757,0.139637959,0,0,0,0,1.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.86948382,5.313255239,0,0.130710632,0,0,0,0,0,0,0,0
DVM0265,0,0,0,0,0,0,0,8.75942029,526,0.338076845,0.510589014,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,95.16666667,0,0,21.16666667,0,0,7.783165829,14.83054299,1.313181692,0,0,52,0.6,1,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.838623933,0,0,3.970291914,0,0,1.51203644,0,104
DVW0103,0,0,0,0,0,0,0,8.812138728,536,0.382782783,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.16666667,2.166666667,13,28.58333333,0,0,7.201589595,17.29735067,0.085464783,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.15267951,2.63905733,0,0.082008267,0,0,0,0,0,0,0,0
DZC0228,0,0,0,0,0,0,0,8.76300578,510,0.461227787,0.220976253,36,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.66666667,6,72,33.08333333,3.333333333,1,7.965077071,19.03824663,0.099628346,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,3.610917913,0,0,0,0,0,0,0,0,0,1.945910149,4.290459441,1.466337069,0.094972255,0,0,0,36,0,0.893128951,0,0
EBC0390,0,0,0,0,0,0,0,8.747826087,521,0.331995183,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,89.91666667,2.571428571,18,24.66666667,0,0,7.954287091,16.04735067,0.099216361,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.272965676,2.944438979,0,0.094597527,0,0,0,0,0,0,0,0
ECF0828,0,0,0,0,0,0,0,1,109,0.362017804,0,20,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.416666667,2,12,7.5,1.571428571,0.2,8.419431279,19.5621643,0.094219112,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,3.044522438,0,0,0,0,0,0,0,0,0,1.098612289,2.564949357,0.944461609,0.090040969,0,0,0,20,0,0,0,0
ECL0930,0,0,0,0,0,0,0,8.789017341,534,0.329982259,0.64353831,0,0.490299244,0.4,0,0,0,0,0,0,0,0,0,0,0,89,1,1,26.08333333,0,0,9.327146587,16.26421002,2.454030514,0,0,0,0.3,0.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,1.239541814,0,0,0,0,0,1.866402546,0,0
ECR0822,0,0,0,0,0,0,0,1,133,0.407017544,0,22,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.5,1.333333333,4,7.75,1.222222222,0.2,8.483477842,19.51666667,0.133878637,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,3.135494216,0,0,0,0,0,0,0,0,0,0.84729786,1.609437912,0.798507696,0.125644178,0,0,0,22,0,0,0,0
EDA0684,0,0,0,0,0,0,0,8.941176471,102,0.364541833,0.769736842,3,0.453947368,0.4,0,0,0,0,0,0,0,0,0,0,0,88.16666667,1.333333333,4,31.58333333,19.5,0.2,10.27272096,17.3761048,4.149745774,6,0,3,1.5,2.1,1,-1,-1,-1,0,0,0,0,0,0,0,1.386294361,0,0,0,0,0,0,0,0,0,0.84729786,1.609437912,3.020424886,1.638947349,1.945910149,0,1.386294361,9,0,2.508905554,0,12
EFS0882,0,0,0,0,0,0,0,2.924637681,273,0.405581948,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,26.91666667,2.375,19,15,0,0,9.202263969,18.2933526,0.095690623,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.216395324,2.995732274,0,0.09138487,0,0,0,0,0,0,0,0
EGD0409,0,0,0,0,0,0,0,8.85,240,0.44321608,0.502824859,0,0.486682809,0.4,0,0,0,0,0,0,0,0,0,0,0,89.66666667,1,1,27.33333333,0,0,9.947784498,18.04297619,2.387861976,0,0,0,0.3,0.7,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,0.693147181,0,1.220199037,0,0,0,0,0,1.972311558,0,0
EGK0893,0,0,0,0,0,0,0,2.898255814,207,0.47342398,0.17552658,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,27,1,4,15,0,0,9.223073218,18.27475915,0.11587334,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.693147181,1.609437912,0,0.109637363,0,0,0,0,0,0.240840688,0,0
EHB0420,0,0,0,0,0,0,0,8.760465116,643,0.488995215,0.559331033,0,0.48606318,0.4,0,0,0,0,0,0,0,0,0,0,0,85.46666667,4.75,19,32.8,21,0.6,10.56495767,15.70709007,3.769011951,71,189,147,1.8,2.8,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.749199855,2.995732274,3.091042453,1.562139145,4.276666119,5.247024072,4.997212274,71,0,2.396076555,0,554
EHR0096,0,0,0,0,0,0,0,8.725433526,513,0.424831416,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,90.08333333,9.166666667,110,32.83333333,0,1,7.249132948,17.25857418,0.149855173,0,0,0,0,1.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.319114395,4.709530201,0,0.139635998,0,0,0,0,0,0,0,0
EIM0156,0,0,0,0,0,0,0,8.736231884,481,0.393097643,0.692103517,0,0,0.4,0,0,0,0,0,0,0,0,0,0,0,89.66666667,1.166666667,7,23.66666667,0,0,6.977408478,17.02952794,0.107479072,0,0,0,0,0.4,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.773189888,2.079441542,0,0.102086326,0,0,0,0,0,2.376816474,0,0
EIP0997,0,0,0,0,0,0,0,8.770348837,549,0.410116888,0,87,0,0.4,0,0,0,0,0,0,0,0,0,0,0,88.58333333,1.8,9,30.58333333,4.4,0.2,8.214691715,19.27422929,0.117214523,0,0,0,0,0.6,1,-1,-1,-1,0,0,0,0,0,0,0,4.477336814,0,0,0,0,0,0,0,0,0,1.029619417,2.302585093,1.686398954,0.110838555,0,0,0,87,0,0,0,0
EJW0884,0,0,0,0,0,0,0,2.973913043,266,0.421828909,0.179337232,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,26.83333333,1.25,5,15.08333333,0,0,9.23942029,18.27880539,0.126585496,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.810930216,1.791759469,0,0.119191373,0,0,0,0,0,0.224975418,0,0
ELB0847,0,0,0,0,0,0,0,1,132,0.434862385,0.273809524,17,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.416666667,1,3,7.166666667,1.666666667,0.2,9.349351123,19.36794182,2.762474968,7,0,35,1.5,1.9,1,-1,-1,-1,0,0,0,0,0,0,0,2.890371758,0,0,0,0,0,0,0,0,0,0.693147181,1.386294361,0.980829253,1.325076977,2.079441542,0,3.583518938,24,0,0.119069463,0,77
ELH0960,0,0,0,0,0,0,0,1,138,0.354316547,0,0,0,0.2,0,0,0,0,0,0,0,0,0,0,0,9.75,1.4,14,7.916666667,0,0,7.2,16.29455684,0.094374797,0,0,0,0,0.2,1,-1,-1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.875468737,2.708050201,0,0.090183238,0,0,0,0,0,0,0,0
