user,avg_daily_device_connections,late_hour_device_use,missing_disconnects,distinct_pcs_used,above_avg_daily_counter,ratio_of_above_avg_days,risk_score_1,emails_sent_per_day,unique_recipients_count,external_emails_ratio,attachment_count_avg,emails_sent_off_hours,bcc_usage_rate,risk_score_2,total_files_copied,active_days,avg_files_copied_per_day,filetype_doc,filetype_exe,filetype_jpg,filetype_pdf,filetype_txt,filetype_zip,after_hours_file_copy_ratio,risk_score_3,avg_urls_per_day,avg_malicious_urls_per_day,total_malicious_urls,avg_distinct_domains_per_day,avg_after_hours_browsing_per_day,risk_score_4,avg_logon_time_hours,avg_logoff_time_hours,logon_std_dev_hours,after_hours_logons,weekend_logons,logons_on_other_user_pcs,risk_score_5,total_risk_score,never_used_device,onboarding_hour,onboarding_month,onboarding_weekday,odd_onboarding,label,avg_daily_device_connections_log,late_hour_device_use_log,missing_disconnects_log,distinct_pcs_used_log,above_avg_daily_counter_log,emails_sent_off_hours_log,total_files_copied_log,active_days_log,avg_files_copied_per_day_log,filetype_doc_log,filetype_exe_log,filetype_jpg_log,filetype_pdf_log,filetype_txt_log,filetype_zip_log,avg_malicious_urls_per_day_log,total_malicious_urls_log,avg_after_hours_browsing_per_day_log,logon_std_dev_hours_log,after_hours_logons_log,weekend_logons_log,logons_on_other_user_pcs_log,after_hours_intensity,file_risk_composite,email_exfil_score,device_anomaly_score,logon_suspicion,anomaly,anomaly_score,risk_score,risk_level
DZC0228,0.0,0.0,0,0.0,0.0,0.0,0.0,8.76300578,510.0,0.461227787,0.220976253,36.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,6.0,72.0,33.08333333,3.333333333,1.0,7.965077071,19.03824663,0.099628346,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.610917913,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.945910149,4.290459441,1.466337069,0.094972255,0.0,0.0,0.0,36.0,0.0,0.893128951,0.0,0.0,1,0.20660547400426937,5.512955146501495,Low
EBC0390,0.0,0.0,0,0.0,0.0,0.0,0.0,8.747826087,521.0,0.331995183,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.91666667,2.571428571,18.0,24.66666667,0.0,0.0,7.954287091,16.04735067,0.099216361,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272965676,2.944438979,0.0,0.094597527,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22049519452600558,2.185123115124173,Low
ECF0828,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,109.0,0.362017804,0.0,20.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,2.0,12.0,7.5,1.571428571,0.2,8.419431279,19.5621643,0.094219112,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.044522438,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.098612289,2.564949357,0.944461609,0.090040969,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,1,0.20932983309208925,4.860227150770189,Low
ECL0930,0.0,0.0,0,0.0,0.0,0.0,0.0,8.789017341,534.0,0.329982259,0.64353831,0.0,0.490299244,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.0,1.0,1.0,26.08333333,0.0,0.0,9.327146587,16.26421002,2.454030514,0.0,0.0,0.0,0.3,0.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,1.239541814,0.0,0.0,0.0,0.0,0.0,1.866402546,0.0,0.0,1,0.2015269709304222,6.729711464538933,Low
ECR0822,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,133.0,0.407017544,0.0,22.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.5,1.333333333,4.0,7.75,1.222222222,0.2,8.483477842,19.51666667,0.133878637,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.135494216,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84729786,1.609437912,0.798507696,0.125644178,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,1,0.20959775715918855,4.796035341361594,Low
EDA0684,0.0,0.0,0,0.0,0.0,0.0,0.0,8.941176471,102.0,0.364541833,0.769736842,3.0,0.453947368,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.16666667,1.333333333,4.0,31.58333333,19.5,0.2,10.27272096,17.3761048,4.149745774,6.0,0.0,3.0,1.5,2.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,1.386294361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.84729786,1.609437912,3.020424886,1.638947349,1.945910149,0.0,1.386294361,9.0,0.0,2.508905554,0.0,12.0,1,0.15088515720852635,18.862961342895947,Low
EFS0882,0.0,0.0,0,0.0,0.0,0.0,0.0,2.924637681,273.0,0.405581948,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91666667,2.375,19.0,15.0,0.0,0.0,9.202263969,18.2933526,0.095690623,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.216395324,2.995732274,0.0,0.09138487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22150818150029816,1.942422011445128,Low
EGD0409,0.0,0.0,0,0.0,0.0,0.0,0.0,8.85,240.0,0.44321608,0.502824859,0.0,0.486682809,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,1.0,1.0,27.33333333,0.0,0.0,9.947784498,18.04297619,2.387861976,0.0,0.0,0.0,0.3,0.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,1.220199037,0.0,0.0,0.0,0.0,0.0,1.972311558,0.0,0.0,1,0.20328584329897598,6.308304007274554,Low
EGK0893,0.0,0.0,0,0.0,0.0,0.0,0.0,2.898255814,207.0,0.47342398,0.17552658,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.0,1.0,4.0,15.0,0.0,0.0,9.223073218,18.27475915,0.11587334,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.609437912,0.0,0.109637363,0.0,0.0,0.0,0.0,0.0,0.240840688,0.0,0.0,1,0.22074056224917377,2.1263355702381976,Low
EHB0420,0.0,0.0,0,0.0,0.0,0.0,0.0,8.760465116,643.0,0.488995215,0.559331033,0.0,0.48606318,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,85.46666667,4.75,19.0,32.8,21.0,0.6,10.56495767,15.70709007,3.769011951,71.0,189.0,147.0,1.8,2.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.749199855,2.995732274,3.091042453,1.562139145,4.276666119,5.247024072,4.997212274,71.0,0.0,2.396076555,0.0,554.0,1,0.07723477407862317,36.50882424700188,Low
EHR0096,0.0,0.0,0,0.0,0.0,0.0,0.0,8.725433526,513.0,0.424831416,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.08333333,9.166666667,110.0,32.83333333,0.0,1.0,7.249132948,17.25857418,0.149855173,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.319114395,4.709530201,0.0,0.139635998,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.20417192059301909,6.096009138074104,Low
EIM0156,0.0,0.0,0,0.0,0.0,0.0,0.0,8.736231884,481.0,0.393097643,0.692103517,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.66666667,1.166666667,7.0,23.66666667,0.0,0.0,6.977408478,17.02952794,0.107479072,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.773189888,2.079441542,0.0,0.102086326,0.0,0.0,0.0,0.0,0.0,2.376816474,0.0,0.0,1,0.2204197421916534,2.203200706729164,Low
EIP0997,0.0,0.0,0,0.0,0.0,0.0,0.0,8.770348837,549.0,0.410116888,0.0,87.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.58333333,1.8,9.0,30.58333333,4.4,0.2,8.214691715,19.27422929,0.117214523,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,4.477336814,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.029619417,2.302585093,1.686398954,0.110838555,0.0,0.0,0.0,87.0,0.0,0.0,0.0,0.0,1,0.20852613396915398,5.052785070183208,Low
EJW0884,0.0,0.0,0,0.0,0.0,0.0,0.0,2.973913043,266.0,0.421828909,0.179337232,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.83333333,1.25,5.0,15.08333333,0.0,0.0,9.23942029,18.27880539,0.126585496,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.810930216,1.791759469,0.0,0.119191373,0.0,0.0,0.0,0.0,0.0,0.224975418,0.0,0.0,1,0.225354883809399,1.0207922969115533,Low
ELB0847,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,132.0,0.434862385,0.273809524,17.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.0,3.0,7.166666667,1.666666667,0.2,9.349351123,19.36794182,2.762474968,7.0,0.0,35.0,1.5,1.9,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,2.890371758,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.980829253,1.325076977,2.079441542,0.0,3.583518938,24.0,0.0,0.119069463,0.0,77.0,1,0.19856678343202222,7.438941485448441,Low
ELH0960,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,138.0,0.354316547,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.75,1.4,14.0,7.916666667,0.0,0.0,7.2,16.29455684,0.094374797,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.875468737,2.708050201,0.0,0.090183238,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2179811791033906,2.7874549646140396,Low
ELT0769,0.0,0.0,0,0.0,0.0,0.0,0.0,2.918604651,233.0,0.373978996,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.33333333,1.0,3.0,14.83333333,0.0,0.0,8.479720616,16.51064547,0.127577272,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,1.386294361,0.0,0.120071324,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.21998975839723567,2.3062203349353037,Low
EMB0531,0.0,0.0,0,0.0,0.0,0.0,0.0,2.911764706,236.0,0.484624846,0.777777778,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.16666667,1.75,7.0,15.08333333,0.0,0.0,11.0054694,17.05688825,2.423461331,0.0,0.0,0.0,0.3,0.7,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.011600912,2.079441542,0.0,1.230652124,0.0,0.0,0.0,0.0,0.0,1.09753274,0.0,0.0,1,0.22186785384494595,1.8562482725677758,Low
EMS0317,0.0,0.0,0,0.0,0.0,0.0,0.0,14.39130435,800.0,0.520906985,0.334541793,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.3333333,11.0,132.0,47.83333333,0.0,1.0,7.723554913,15.7583815,0.12670702,0.0,0.0,0.0,0.0,1.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48490665,4.890349128,0.0,0.119299237,0.0,0.0,0.0,0.0,0.0,2.507902906,0.0,0.0,1,0.17784676487192852,12.40324162000532,Low
EMW0105,0.0,0.0,0,0.0,0.0,0.0,0.0,10.59883721,645.0,0.557778889,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,105.1666667,2.571428571,18.0,45.58333333,0.0,0.0,9.204142582,18.29055877,0.097985441,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.272965676,2.944438979,0.0,0.093477084,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.20034193495396807,7.013633712982104,Low
ENC0234,0.0,0.0,0,0.0,0.0,0.0,0.0,8.756756757,393.0,0.328590604,0.191358025,26.0,0.488536155,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333,7.3,73.0,24.75,3.25,1.0,10.16329998,18.406739,2.545305227,0.0,0.0,29.0,0.9,2.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.295836866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116255515,4.304065093,1.446918983,1.265624257,0.0,0.0,3.401197382,26.0,0.0,0.550611282,0.0,58.0,1,0.17579061550436031,12.895873542727,Low
ENL0100,0.0,0.0,0,0.0,0.0,0.0,0.0,8.75433526,537.0,0.339431298,0.335424232,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.58333333,0.0,0.0,25.83333333,0.0,0.0,7.242870906,17.26103083,0.130743857,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.122875697,0.0,0.0,0.0,0.0,0.0,0.996711559,0.0,0.0,1,0.2133063943275313,3.9074845931839213,Low
EPW0434,0.0,0.0,0,0.0,0.0,0.0,0.0,8.823699422,530.0,0.549704142,0.320995742,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,90.5,2.4,24.0,35.58333333,0.0,0.0,7.952504817,17.03834297,0.105203525,0.0,0.0,0.0,0.0,0.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.223775432,3.218875825,0.0,0.100029504,0.0,0.0,0.0,0.0,0.0,1.556965489,0.0,0.0,1,0.20940380737733388,4.84250368430086,Low
ERH0449,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,141.0,0.387337058,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.5,3.0,7.666666667,0.0,0.0,7.983911368,18.00597303,0.138055229,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.386294361,0.0,0.129320866,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.22271634088903813,1.6529596348216165,Low
ESA0642,0.0,0.0,0,0.0,0.0,0.0,0.0,2.918604651,254.0,0.506699147,0.0,193.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.91666667,3.0,27.0,16.58333333,5.545454545,0.2,9.252360308,21.25293834,0.140679455,0.0,0.0,0.0,0.0,0.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.267858159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.386294361,3.33220451,1.878770846,0.131624098,0.0,0.0,0.0,193.0,0.0,0.0,0.0,0.0,1,0.16846429534020102,14.651183368886647,Low
ESH0135,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,135.0,0.526703499,0.73088685,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.416666667,1.0,1.0,9.0,0.0,0.0,8.985597303,18.0161368,0.11875161,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.693147181,0.693147181,0.0,0.11221343,0.0,0.0,0.0,0.0,0.0,0.384960661,0.0,0.0,1,0.21061396077642836,4.55256356361344,Low
ETR0177,0.0,0.0,0,0.0,0.0,0.0,0.0,10.75652174,596.0,0.336011807,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,108.0833333,1.5,3.0,25.41666667,0.0,0.0,8.741811175,18.75602119,0.13763143,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.386294361,0.0,0.128948408,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0.2162567114511893,3.2006194110180486,Low
ETR0428,0.0,0.0,0,0.0,0.0,0.0,0.0,8.768786127,504.0,0.58040404,0.534937376,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,93.91666667,1.666666667,10.0,37.33333333,0.0,0.0,8.765700773,16.29460698,2.130510391,0.0,0.0,71.0,0.9,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.980829253,2.397895273,0.0,1.141196055,0.0,0.0,4.276666119,0.0,0.0,2.722531091,0.0,142.0,1,0.18537123769382596,10.600456485721823,Low
EWH0191,0.0,0.0,0,0.0,0.0,0.0,0.0,13.47536232,715.0,0.462318841,0.734136373,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.25,4.727272727,52.0,41.75,0.0,0.8,9.504912543,15.50303468,2.379474015,0.0,0.0,0.0,0.3,1.5,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.745239454,3.970291914,0.0,1.217720081,0.0,0.0,0.0,0.0,0.0,4.573606385,0.0,0.0,1,0.1981431538629036,7.540438707609634,Low
EZH0736,0.0,0.0,0,0.0,0.0,0.0,0.0,14.37572254,770.0,0.339807026,0.207076799,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.4166667,2.083333333,25.0,30.0,0.0,0.0,7.956647399,17.05370906,0.087830166,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.126011263,3.258096538,0.0,0.084185039,0.0,0.0,0.0,0.0,0.0,1.011564269,0.0,0.0,1,0.2094142128437676,4.840010643174124,Low
EZT0640,0.0,0.0,0,0.0,0.0,0.0,0.0,2.950581395,240.0,0.484023669,0.84137931,222.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,26.91666667,1.5,6.0,18.58333333,6.727272727,0.2,11.57370342,20.14813578,3.236011481,30.0,0.0,118.0,1.5,2.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.407171771,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.945910149,2.044755984,1.443622138,3.433987204,0.0,4.779123493,252.0,0.0,1.201616898,0.0,266.0,1,0.13760309020811917,22.045205934332092,Low
FAW0032,0.0,0.0,0,0.0,0.0,0.0,0.0,13.68985507,738.0,0.375386997,0.35401228,4.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,135.1666667,11.91666667,143.0,32.58333333,0.0,1.0,7.724540176,15.60039705,1.652025139,3.0,0.0,0.0,0.6,1.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,1.609437912,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.558518467,4.9698133,0.0,0.975323552,1.386294361,0.0,0.0,7.0,0.0,1.819266837,0.0,3.0,1,0.18085697026079367,11.682027834716145,Low
FBA0348,0.0,0.0,0,0.0,0.0,0.0,0.0,13.59537572,746.0,0.447984395,0.0,2.0,0.000212585,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,134.3333333,7.3,73.0,33.08333333,0.0,0.8,8.260622605,16.32320402,0.883810936,2.0,0.0,0.0,0.6,1.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,1.098612289,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.116255515,4.304065093,0.0,0.633296818,1.098612289,0.0,0.0,4.0,0.0,0.0,0.0,2.0,1,0.20301178602768172,6.373965268378957,Low
FBW0747,0.0,0.0,0,0.0,0.0,0.0,0.0,14.70958904,852.0,0.413021478,0.188675731,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,153.4615385,2.25,18.0,36.84615385,0.0,0.0,8.348066024,16.73795505,1.614137138,0.0,20.0,32.0,0.9,1.1,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.178654996,2.944438979,0.0,0.960934077,0.0,3.044522438,3.496507561,0.0,0.0,1.146276046,0.0,84.0,1,0.194881291892877,8.32194678250567,Low
FDE0117,0.0,0.0,0,0.0,0.0,0.0,0.0,13.65317919,717.0,0.472691552,0.372353937,193.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,133.0833333,1.777777778,16.0,32.83333333,5.9,0.2,8.213391137,19.2871869,0.099962295,0.0,0.0,0.0,0.0,0.6,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.267858159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.021651248,2.833213344,1.931521412,0.095275902,0.0,0.0,0.0,193.0,0.0,2.403076416,0.0,0.0,1,0.1661477485491677,15.20620379577868,Low
FGW0853,0.0,0.0,0,0.0,0.0,0.0,0.0,13.51594203,683.0,0.458382488,0.62899421,0.0,0.474372721,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,152.75,5.111111111,46.0,25.41666667,20.0,0.6,8.562535409,15.79428694,3.933447675,60.0,5.0,41.0,1.8,2.8,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.810108608,3.850147602,3.044522438,1.596038069,4.110873864,1.791759469,3.737669618,60.0,0.0,3.896915469,0.0,147.0,1,0.12606566638591044,24.809452233963377,Low
FHO0630,0.0,0.0,0,0.0,0.0,0.0,0.0,14.43063584,760.0,0.468552289,0.763268576,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,151.4166667,9.75,117.0,37.75,0.0,1.0,7.948362235,17.05529865,0.085346028,0.0,0.0,0.0,0.0,1.4,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.374905755,4.770684624,0.0,0.081898856,0.0,0.0,0.0,0.0,0.0,5.160846164,0.0,0.0,1,0.16886933733553144,14.55413953535492,Low
FHS0837,0.0,0.0,0,0.0,0.0,0.0,0.0,1.0,130.0,0.461121157,0.0,24.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.333333333,1.5,3.0,8.416666667,1.0,0.0,8.457996146,19.5488921,0.101408591,0.0,0.0,0.0,0.0,0.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,3.218875825,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.916290732,1.386294361,0.693147181,0.096589898,0.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,1,0.20834827485888857,5.095398256192764,Low
FIR0920,0.0,0.0,0,0.0,0.0,0.0,0.0,8.687861272,507.0,0.347621001,0.768463074,180.0,0.494677312,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,88.75,11.0,132.0,22.0,7.0,1.2,9.817701215,18.51028917,2.954885797,5.0,0.0,93.0,1.5,3.3,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,5.198497031,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.48490665,4.890349128,2.079441542,1.374951725,1.791759469,0.0,4.543294782,185.0,0.0,2.320822289,0.0,191.0,1,0.10874374689286687,28.95960330746274,Low
FKB0163,0.0,0.0,0,0.0,0.0,0.0,0.0,8.788405797,499.0,0.534632035,0.171174142,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,89.33333333,6.333333333,57.0,30.91666667,0.0,0.8,7.218737958,16.29238921,0.105308595,0.0,0.0,0.0,0.0,1.2,1,-1,-1,-1,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.992430165,4.060443011,0.0,0.100124567,0.0,0.0,0.0,0.0,0.0,0.804272539,0.0,0.0,1,0.21300078702792635,3.9807049116961988,Low
